"county","year","cohort","treated","age","female","region","ssb_oz"
33,2010,2017,0,67.1271064190329,0,"Midwest",10.7745954881966
34,2010,2015,0,33.5924693961168,0,"Northeast",15.2401307518265
35,2010,2017,0,47.8075717184333,1,"Northeast",8.09230300891343
36,2010,0,0,34.8383303335682,1,"West",13.159849772041
37,2010,0,0,45.4396371267682,0,"West",8.27447352008475
38,2010,0,0,62.4424088517869,0,"West",15.669646076957
39,2010,2013,0,44.4360818288226,0,"South",13.3534636722114
40,2010,2015,0,41.9619311325414,0,"South",16.2105454484597
1,2011,0,0,44.8747488831147,0,"West",11.8235140881343
2,2011,0,0,19.2498056754233,1,"Northeast",11.0951998050146
3,2011,2013,0,23.3858549273474,1,"Northeast",5.64798945586918
4,2011,2017,0,27.6289207407539,1,"Northeast",9.91131746872493
5,2011,2017,0,28.7466487746046,1,"South",11.1868971553727
6,2011,0,0,58.1821296589995,1,"West",13.0526032865348
7,2011,2015,0,51.8128731291346,0,"West",15.0091525987114
8,2011,2013,0,33.5531517144869,0,"South",16.1918045923547
9,2011,2015,0,33.4166686049562,1,"South",8.94161270525387
10,2011,2017,0,60.7958814172718,1,"South",7.44507953417492
11,2011,2013,0,27.2513324138201,1,"Midwest",9.58646977432856
12,2011,2015,0,45.1126746468746,1,"South",8.259052135096
13,2011,2017,0,34.2913867747504,0,"Midwest",9.28430676030628
14,2011,0,0,23.2165221535301,1,"South",5.63781386980293
15,2011,0,0,53.2092170576123,1,"West",14.3820004667762
16,2011,2017,0,43.0991478341806,0,"South",15.0866597645705
17,2011,2013,0,55.8137360671337,1,"Northeast",6.82682084236132
18,2011,0,0,55.2890670293991,0,"West",9.67523010869902
19,2011,2013,0,33.4492599558791,0,"South",14.5013037639847
20,2011,2017,0,42.7938304752006,0,"Northeast",4.15955842799988
21,2011,2017,0,45.6612132169196,1,"South",10.1826772291231
22,2011,2017,0,44.0037339807878,0,"Midwest",6.22737464025897
23,2011,2013,0,26.9760229686402,0,"Midwest",11.3926609530444
24,2011,0,0,72.315024517615,1,"Midwest",7.85274721583333
25,2011,2013,0,67.5985748719538,1,"Northeast",11.8152768483374
26,2011,2013,0,55.6021347028468,0,"South",12.8063977952513
27,2011,2015,0,29.1708144786081,1,"Midwest",6.57690790004469
28,2011,2015,0,65.7395140387628,0,"West",11.6464677776564
29,2011,2015,0,54.2041993569878,0,"West",12.417320112062
30,2011,2015,0,51.6046040072665,1,"West",7.93074064354021
31,2011,2015,0,25.0676783493021,0,"Midwest",17.0195516729135
32,2011,2013,0,54.2606893634548,1,"Northeast",9.27030676462288
33,2011,2017,0,32.2887668928124,1,"Midwest",14.4707876171873
34,2011,2015,0,52.5544590725514,1,"Northeast",8.88059840414096
35,2011,2017,0,22.2206300825472,0,"Northeast",13.1320940081447
36,2011,0,0,27.330212764303,0,"West",14.5749649179924
37,2011,0,0,21.6904063987984,0,"West",16.6669070968008
38,2011,0,0,46.7551190062918,1,"West",4.96598485024077
39,2011,2013,0,18.6935403702488,0,"South",9.64518651889798
40,2011,2015,0,44.1347204446236,0,"South",12.2288164900037
1,2012,0,0,62.0188800165728,0,"West",9.44358263694026
2,2012,0,0,23.2537894203605,1,"Northeast",11.0948775347493
3,2012,2013,0,31.4397538683437,1,"Northeast",13.4091959855326
4,2012,2017,0,48.1625239306919,1,"Northeast",8.02915952920699
5,2012,2017,0,49.7872743317343,0,"South",4.25764318313563
6,2012,0,0,36.8140744878554,0,"West",11.0286053387752
7,2012,2015,0,46.5388957133336,0,"West",10.5009076354449
8,2012,2013,0,57.4974679970436,1,"South",17.0411760865618
9,2012,2015,0,65.2249206783046,1,"South",7.88585723323006
10,2012,2017,0,49.6984741613797,1,"South",10.7558706426983
11,2012,2013,0,38.052912948719,1,"Midwest",11.9477900366084
12,2012,2015,0,43.3793675751904,1,"South",8.05144310847823
13,2012,2017,0,21.4379788131859,0,"Midwest",9.72736896812538
14,2012,0,0,65.5892959049118,1,"South",9.05483365248432
15,2012,0,0,53.344520041243,1,"West",14.5955508461764
16,2012,2017,0,25.2800072732373,1,"South",8.79010561625063
17,2012,2013,0,53.7180475940539,0,"Northeast",11.3812638732757
18,2012,0,0,54.7699984102739,0,"West",8.62574836337387
19,2012,2013,0,22.4266076491978,1,"South",7.75516026085873
20,2012,2017,0,23.526257904394,0,"Northeast",13.4540857361834
21,2012,2017,0,52.8621749742298,1,"South",6.95160468619009
22,2012,2017,0,18,1,"Midwest",12.8271037754557
23,2012,2013,0,61.8634311414953,0,"Midwest",8.25971299776249
24,2012,0,0,55.0889090173613,0,"Midwest",14.3282230144216
25,2012,2013,0,29.379881649381,1,"Northeast",14.9493418502393
26,2012,2013,0,23.2495785470509,0,"South",12.0276396252278
27,2012,2015,0,18,0,"Midwest",12.4667350350465
28,2012,2015,0,31.9026483583296,0,"West",11.0833126994259
29,2012,2015,0,77.6400484583408,1,"West",8.83957056370883
30,2012,2015,0,55.6481933456375,1,"West",15.2410216463484
31,2012,2015,0,21.7716189834148,1,"Midwest",7.46202930621189
32,2012,2013,0,50.7131298850458,0,"Northeast",17.2584514026582
33,2012,2017,0,28.2280058891364,0,"Midwest",12.1837393253731
34,2012,2015,0,34.7571964029242,1,"Northeast",9.0593043718735
35,2012,2017,0,29.5305370567841,0,"Northeast",10.6344083780597
36,2012,0,0,26.4082007695251,0,"West",13.3323446303393
37,2012,0,0,30.2798919063914,1,"West",5.53195884614132
38,2012,0,0,29.267459149121,1,"West",14.9151251783042
39,2012,2013,0,42.4926063608392,0,"South",8.74684077403915
40,2012,2015,0,36.6721136836918,1,"South",12.2104836137174
1,2013,0,0,51.9195590330953,1,"West",4.27245363242051
2,2013,0,0,50.1722807416584,1,"Northeast",4.23371180520871
3,2013,2013,1,39.4308742240364,0,"Northeast",7.50665688805963
4,2013,2017,0,48.7968976217783,0,"Northeast",7.55177836934113
5,2013,2017,0,23.0086013582893,0,"South",10.5809977215316
6,2013,0,0,19.3937166700624,1,"West",7.70584546501188
7,2013,2015,0,48.5981296023769,1,"West",7.90398589082497
8,2013,2013,1,42.2640734464683,0,"South",8.91850847562623
9,2013,2015,0,65.4874388444067,1,"South",14.4966795593123
10,2013,2017,0,21.0912875957862,1,"South",11.3032421860874
11,2013,2013,1,40.1895958526622,1,"Midwest",9.85616215527295
12,2013,2015,0,46.8735544915422,0,"South",14.339677433692
13,2013,2017,0,54.1832619890785,1,"Midwest",12.9259556299119
14,2013,0,0,39.815050781354,1,"South",13.1089754443957
15,2013,0,0,38.1033875102245,1,"West",16.7727157440085
16,2013,2017,0,66.8587606090891,0,"South",11.9025944168142
17,2013,2013,1,58.2500471393732,1,"Northeast",10.4491791560415
18,2013,0,0,23.9907887880215,1,"West",8.91060481959638
19,2013,2013,1,61.2477655584369,0,"South",10.3723655133161
20,2013,2017,0,41.7852832661395,0,"Northeast",11.6543263110836
21,2013,2017,0,30.5991264966191,0,"South",15.6919020609735
22,2013,2017,0,53.9110198117247,1,"Midwest",4.71114361095191
23,2013,2013,1,52.1929500444937,0,"Midwest",5.51996060802196
24,2013,0,0,18,1,"Midwest",12.687047897509
25,2013,2013,1,40.4183910474789,1,"Northeast",12.7947729621074
26,2013,2013,1,46.4309268356362,0,"South",12.7823292742635
27,2013,2015,0,27.567241728533,0,"Midwest",12.2538779594575
28,2013,2015,0,51.8300800606884,1,"West",18.4293291717001
29,2013,2015,0,30.8442759588802,0,"West",12.2537050948881
30,2013,2015,0,18,1,"West",15.2271750195311
31,2013,2015,0,37.6929407447281,1,"Midwest",13.7956477664015
32,2013,2013,1,44.0126558923115,0,"Northeast",10.5651030251944
33,2013,2017,0,35.6422571321918,1,"Midwest",11.9347763525253
34,2013,2015,0,29.5760217660364,1,"Northeast",11.0104184243481
35,2013,2017,0,36.8875124959246,1,"Northeast",7.32493042786512
36,2013,0,0,54.8468030031469,0,"West",9.30238817032846
37,2013,0,0,31.26973660776,1,"West",14.0519749891221
38,2013,0,0,18,0,"West",16.5617021117692
39,2013,2013,1,30.7070792056666,1,"South",5.41430417250374
40,2013,2015,0,18.8651890814212,1,"South",9.10108658264098
1,2014,0,0,38.5077729468238,0,"West",13.674490587176
2,2014,0,0,52.0028510629596,1,"Northeast",11.4964859917428
3,2014,2013,1,18.6448547137896,0,"Northeast",12.2364380081964
4,2014,2017,0,35.3288354175111,0,"Northeast",11.5679445645383
5,2014,2017,0,28.83765886222,0,"South",15.2988393485165
6,2014,0,0,27.9856019320011,0,"West",15.5126038748904
7,2014,2015,0,32.7416848655331,0,"West",17.4212788259018
8,2014,2013,1,32.5134957056398,1,"South",12.3548717884155
9,2014,2015,0,37.5207231375356,0,"South",4.86739310702997
10,2014,2017,0,62.5846864034985,1,"South",6.6710088963103
11,2014,2013,1,50.9718651865382,1,"Midwest",8.5051785902877
12,2014,2015,0,26.3980820841239,0,"South",8.47047936459505
13,2014,2017,0,41.9663690884463,1,"Midwest",12.8474039704033
14,2014,0,0,44.3143007809197,0,"South",7.96847919312456
15,2014,0,0,40.2268148787392,0,"West",17.3437373954595
16,2014,2017,0,18,1,"South",7.68781812753843
17,2014,2013,1,50.9191405229225,1,"Northeast",8.1682707468654
18,2014,0,0,46.675950414594,1,"West",13.0508755620758
19,2014,2013,1,22.6568938152127,0,"South",5.73181023497346
20,2014,2017,0,48.8946679763508,1,"Northeast",9.8601107646942
21,2014,2017,0,59.1011765374313,1,"South",11.5626096803621
22,2014,2017,0,21.2487342236968,0,"Midwest",17.6086983332193
23,2014,2013,1,43.5581405165535,1,"Midwest",2.90178402996482
24,2014,0,0,54.4635860254783,0,"Midwest",7.53429741100853
25,2014,2013,1,24.5967395671197,1,"Northeast",5.47517190046319
26,2014,2013,1,63.9232511444535,0,"South",6.6588356465263
27,2014,2015,0,46.6987602277203,1,"Midwest",6.06885192407633
28,2014,2015,0,61.8806113028221,1,"West",10.070442242601
29,2014,2015,0,50.4637058181544,0,"West",11.3609538914947
30,2014,2015,0,18,1,"West",13.0747813723193
31,2014,2015,0,34.4629333451024,1,"Midwest",5.71930030247266
32,2014,2013,1,32.8774167920222,1,"Northeast",9.68836278248754
33,2014,2017,0,18,0,"Midwest",7.59252967293494
34,2014,2015,0,42.7468709639964,0,"Northeast",13.3800230899726
35,2014,2017,0,28.7451437062067,0,"Northeast",17.3450533298393
36,2014,0,0,53.0896655640594,0,"West",16.6257051467786
37,2014,0,0,49.1175301856158,1,"West",9.78921048571226
38,2014,0,0,45.8310667701123,1,"West",7.6537065505939
39,2014,2013,1,18,0,"South",15.9856635190016
40,2014,2015,0,45.7343770651518,1,"South",16.8506066459338
1,2015,0,0,31.1057716551442,1,"West",7.65655721922657
2,2015,0,0,57.3907425487961,1,"Northeast",12.1110585862681
3,2015,2013,1,59.254749494947,1,"Northeast",11.6057374594688
4,2015,2017,0,51.9059224760754,1,"Northeast",4.44492817246826
5,2015,2017,0,34.3158482151503,0,"South",10.2254545861633
6,2015,0,0,27.568164558072,0,"West",8.99289494516999
7,2015,2015,1,49.1731177028203,0,"West",8.79508369602683
8,2015,2013,1,19.0995032003861,0,"South",6.61362373244223
9,2015,2015,1,25.3915021188564,1,"South",10.1790766412429
10,2015,2017,0,49.4196748052237,1,"South",15.3039928636451
11,2015,2013,1,18,0,"Midwest",10.2538847321492
12,2015,2015,1,51.8052112287983,0,"South",5.24514430524094
13,2015,2017,0,43.6846266918153,1,"Midwest",15.5756502381025
14,2015,0,0,55.6373913529309,1,"South",13.8212244151996
15,2015,0,0,49.5249478606551,0,"West",8.89221815643697
16,2015,2017,0,69.6325467508191,0,"South",12.0297347535267
17,2015,2013,1,62.7273715448792,1,"Northeast",9.2407328156829
18,2015,0,0,59.5095292020531,0,"West",10.2123597127504
19,2015,2013,1,59.2899469024896,0,"South",5.46614954615758
20,2015,2017,0,39.4416317831014,0,"Northeast",14.1198816877386
21,2015,2017,0,45.3101413082098,0,"South",11.8373869793189
22,2015,2017,0,33.5778784150089,1,"Midwest",11.7067293271687
23,2015,2013,1,49.6628813020011,0,"Midwest",7.35157430456516
24,2015,0,0,33.2402270194605,0,"Midwest",16.1625666904257
25,2015,2013,1,30.4483275692836,1,"Northeast",10.7323716513008
26,2015,2013,1,31.0823923680503,1,"South",6.42292430529219
27,2015,2015,1,77.3401675836051,0,"Midwest",8.9797105375178
28,2015,2015,1,28.3642776152488,1,"West",10.2342862417927
29,2015,2015,1,44.9701856311565,1,"West",12.3810827289343
30,2015,2015,1,36.5645953713404,0,"West",13.6251581086384
31,2015,2015,1,29.0319595869971,0,"Midwest",10.4550418855857
32,2015,2013,1,41.8111093971117,0,"Northeast",10.4037137523874
33,2015,2017,0,38.3003030745987,0,"Midwest",14.9179640351037
34,2015,2015,1,33.3689937483406,1,"Northeast",8.22633149404735
35,2015,2017,0,52.8277741088593,1,"Northeast",10.6820534091187
36,2015,0,0,61.8162705873694,0,"West",15.3340299464173
37,2015,0,0,36.652198677825,1,"West",14.626692196454
38,2015,0,0,56.4241444303028,1,"West",2.53520259131941
39,2015,2013,1,69.9084141854076,1,"South",9.64629903406258
40,2015,2015,1,18,0,"South",15.0624372464175
1,2016,0,0,18,1,"West",11.9433531905326
2,2016,0,0,27.6072595922071,0,"Northeast",11.2755013474618
3,2016,2013,1,52.5511929155426,0,"Northeast",8.82068122453314
4,2016,2017,0,55.3049001123468,1,"Northeast",8.76770796854674
5,2016,2017,0,50.140137389839,0,"South",6.78790497644944
6,2016,0,0,39.2470346857751,1,"West",12.228484777298
7,2016,2015,1,32.6354487217006,1,"West",7.62494230609058
8,2016,2013,1,55.4066486488223,1,"South",6.90921786780301
9,2016,2015,1,34.1786641144253,0,"South",9.4653000649671
10,2016,2017,0,47.7777367640875,0,"South",10.8085939965449
11,2016,2013,1,50.5023973344642,0,"Midwest",12.9343481716102
12,2016,2015,1,18,1,"South",9.25348471352837
13,2016,2017,0,42.1991588829873,1,"Midwest",15.5305879196756
14,2016,0,0,33.1905595191113,1,"South",9.62715588172586
15,2016,0,0,52.1888680448729,1,"West",11.6088820123025
16,2016,2017,0,31.8215331833363,0,"South",9.77549537406916
17,2016,2013,1,57.2247942749392,0,"Northeast",7.32417206148688
18,2016,0,0,51.124001732076,0,"West",8.03176851110868
19,2016,2013,1,58.6124560021036,0,"South",8.06517923461943
20,2016,2017,0,43.2969942262785,0,"Northeast",11.6641654461381
21,2016,2017,0,59.3230926780939,0,"South",7.65565044389031
22,2016,2017,0,30.7605874956827,0,"Midwest",13.2290014285775
23,2016,2013,1,43.6872735897237,0,"Midwest",10.7753249524527
24,2016,0,0,32.5107170976543,0,"Midwest",10.6727245935975
25,2016,2013,1,33.1983419978031,1,"Northeast",5.81484166286911
26,2016,2013,1,20.3292575349709,0,"South",12.9179894330326
27,2016,2015,1,55.1926372010891,0,"Midwest",8.52144149016616
28,2016,2015,1,45.6985546248102,1,"West",11.4122368268774
29,2016,2015,1,38.959257231848,1,"West",9.6205220676599
30,2016,2015,1,59.5133204064791,0,"West",4.68193629143162
31,2016,2015,1,62.6988749894611,1,"Midwest",6.68606342295186
32,2016,2013,1,40.4301908086536,1,"Northeast",9.1299203852647
33,2016,2017,0,49.5316254628544,0,"Midwest",12.6229485161068
34,2016,2015,1,45.8799106838772,0,"Northeast",10.8716035636545
35,2016,2017,0,67.7433046285173,1,"Northeast",6.02680597858133
36,2016,0,0,29.8788244581769,1,"West",11.3046041854048
37,2016,0,0,40.6640491453053,0,"West",16.3432810840631
38,2016,0,0,46.3177173603857,1,"West",12.9179875255472
39,2016,2013,1,41.9432225091767,0,"South",9.22663829428596
40,2016,2015,1,59.1453153224597,1,"South",9.61277328942899
1,2017,0,0,40.4556337217644,0,"West",10.2045376992597
2,2017,0,0,35.1958076353592,1,"Northeast",8.18379427292494
3,2017,2013,1,42.6539365299003,0,"Northeast",8.54542674041574
4,2017,2017,1,57.0093552905145,1,"Northeast",8.11225173882539
5,2017,2017,1,36.14409262701,1,"South",19.0140616346633
6,2017,0,0,45.6397936878976,0,"West",12.0556150700636
7,2017,2015,1,28.4700325415621,1,"West",12.7346651440341
8,2017,2013,1,30.4820027587323,0,"South",13.5262166730671
9,2017,2015,1,53.3186283208697,0,"South",11.9357351883847
10,2017,2017,1,48.4065735411384,0,"South",10.0589846788132
11,2017,2013,1,18,1,"Midwest",11.7991286092682
12,2017,2015,1,63.0866187911069,0,"South",7.43504713726061
13,2017,2017,1,47.6887130852058,1,"Midwest",11.9419286197927
14,2017,0,0,48.9940591941653,0,"South",9.37787477530867
15,2017,0,0,36.5894374702703,1,"West",8.62467351067006
16,2017,2017,1,39.8315538286852,1,"South",9.89126418486267
17,2017,2013,1,27.1606991930273,1,"Northeast",2.95890126278737
18,2017,0,0,63.0204002711338,1,"West",7.37445867278709
19,2017,2013,1,43.7282576930283,0,"South",13.1788991369375
20,2017,2017,1,43.5741722909,1,"Northeast",5.93405808525602
21,2017,2017,1,42.9785580448548,0,"South",8.38142037389639
22,2017,2017,1,53.4599085844686,0,"Midwest",9.91927597208478
23,2017,2013,1,30.7712121058627,1,"Midwest",2.64934316067888
24,2017,0,0,54.5972619261946,0,"Midwest",8.64870451514671
25,2017,2013,1,57.7048347986025,0,"Northeast",11.3104276462563
26,2017,2013,1,19.9803068731524,0,"South",7.72314841298359
27,2017,2015,1,44.8922955660342,1,"Midwest",9.34900300057071
28,2017,2015,1,27.0809067371507,1,"West",4.77663525229076
29,2017,2015,1,49.5428579808946,0,"West",9.30948239355208
30,2017,2015,1,65.0006860907526,1,"West",13.1725595139824
31,2017,2015,1,59.8759527630867,0,"Midwest",11.1949002145141
32,2017,2013,1,59.8250283319732,0,"Northeast",8.06497022644933
33,2017,2017,1,47.3279424527002,1,"Midwest",11.651522150379
34,2017,2015,1,58.946585224099,1,"Northeast",1.22605351613411
35,2017,2017,1,44.4364272602633,1,"Northeast",9.8304768454857
36,2017,0,0,18,0,"West",12.7374841308612
37,2017,0,0,47.742713799066,1,"West",8.7969602459529
38,2017,0,0,76.8883563503245,1,"West",7.77041152506049
39,2017,2013,1,38.697660609848,0,"South",8.11306150072421
40,2017,2015,1,50.9673685208806,1,"South",4.50253098194354
1,2018,0,0,35.239045253497,0,"West",9.7234046040597
2,2018,0,0,35.797596453937,0,"Northeast",8.73505217909382
3,2018,2013,1,51.9766051580048,1,"Northeast",5.34720209001555
4,2018,2017,1,56.3112653304164,1,"Northeast",2.62640502421293
5,2018,2017,1,69.4911921653022,1,"South",8.85456097139038
6,2018,0,0,62.6114386357432,0,"West",7.94798739631965
7,2018,2015,1,36.1386406370201,0,"West",5.68012591438129
8,2018,2013,1,22.6113667830124,1,"South",2.53425908725256
9,2018,2015,1,40.6852196016308,0,"South",8.55176260370924
10,2018,2017,1,28.1337321307975,1,"South",6.57964712538235
11,2018,2013,1,42.7084144848335,0,"Midwest",6.75124894145955
12,2018,2015,1,43.7121714361992,1,"South",8.38651515618792
13,2018,2017,1,27.9421463325905,0,"Midwest",9.44858670869229
14,2018,0,0,49.6401206643543,1,"South",11.9863786407841
15,2018,0,0,42.7520300422023,0,"West",14.2014653663596
16,2018,2017,1,55.9315357827348,0,"South",5.11132435966435
17,2018,2013,1,43.900819795834,0,"Northeast",10.4992321685578
18,2018,0,0,44.8121513272233,1,"West",4.56177852913411
19,2018,2013,1,40.8554933644728,1,"South",4.11227655633023
20,2018,2017,1,38.5445445235031,0,"Northeast",7.01054499823421
21,2018,2017,1,35.8326616080887,0,"South",14.2636148687229
22,2018,2017,1,26.0366885849559,0,"Midwest",11.3672404726696
23,2018,2013,1,18,0,"Midwest",11.0296036889272
24,2018,0,0,50.5075616871814,0,"Midwest",7.79952825155924
25,2018,2013,1,39.5948990544106,1,"Northeast",9.88023302233738
26,2018,2013,1,42.8145742731873,1,"South",5.6163758826616
27,2018,2015,1,29.6663995083801,0,"Midwest",7.43183888710482
28,2018,2015,1,46.5620846301015,0,"West",12.5785344796053
29,2018,2015,1,21.9997491047969,0,"West",7.84911439915447
30,2018,2015,1,44.5637788565443,1,"West",13.6441459790935
31,2018,2015,1,66.5626453832336,0,"Midwest",8.8720902732353
32,2018,2013,1,38.228030398296,0,"Northeast",8.48011126433342
33,2018,2017,1,38.0459956907286,1,"Midwest",13.9823379649371
34,2018,2015,1,35.4882081151359,1,"Northeast",13.2665063217284
35,2018,2017,1,48.7161017626746,1,"Northeast",7.05862452883135
36,2018,0,0,47.541468777531,1,"West",5.19104735827404
37,2018,0,0,27.8657445734296,1,"West",12.8679602676762
38,2018,0,0,30.6695778778961,1,"West",12.4973164375775
39,2018,2013,1,21.3785538245104,1,"South",1.36916331799564
40,2018,2015,1,49.1821994922154,0,"South",13.7438079292734
1,2019,0,0,18,1,"West",8.3142968446445
2,2019,0,0,25.8805909463475,0,"Northeast",8.15772336933964
3,2019,2013,1,50.017648563296,0,"Northeast",4.54429523347818
4,2019,2017,1,77.6368305681978,1,"Northeast",7.76501941489965
5,2019,2017,1,26.9518723724792,1,"South",8.8606886163138
6,2019,0,0,60.3429048152606,0,"West",6.76207204482177
7,2019,2015,1,39.7089821678617,0,"West",15.2620738940291
8,2019,2013,1,39.5051260797191,1,"South",4.68890204229865
9,2019,2015,1,24.7020176668443,1,"South",16.85546403828
10,2019,2017,1,35.216884236099,1,"South",7.15802826716726
11,2019,2013,1,61.7024233417661,0,"Midwest",8.22552155821418
12,2019,2015,1,39.0772685952137,1,"South",7.56611684779653
13,2019,2017,1,24.5405754428368,1,"Midwest",8.03615085302527
14,2019,0,0,57.1549869278145,1,"South",11.344066133694
15,2019,0,0,52.4642136883899,1,"West",8.41388006845166
16,2019,2017,1,69.6630598944952,1,"South",10.6018489005142
17,2019,2013,1,39.7126873780461,0,"Northeast",7.84030871656333
18,2019,0,0,61.339916772543,0,"West",7.27266603018596
19,2019,2013,1,39.2163825346523,0,"South",8.25280885955278
20,2019,2017,1,78.3322677461269,1,"Northeast",8.5335658523789
21,2019,2017,1,55.2432657951094,1,"South",8.47580945316613
22,2019,2017,1,18,1,"Midwest",5.39263903618577
23,2019,2013,1,48.940495939396,0,"Midwest",8.48373023871454
24,2019,0,0,62.6134475048482,0,"Midwest",8.87622563306407
25,2019,2013,1,18,1,"Northeast",7.74965512443936
26,2019,2013,1,49.925106853028,1,"South",3.09763896816031
27,2019,2015,1,48.9849530384218,0,"Midwest",8.95784125339706
28,2019,2015,1,35.353482197248,0,"West",15.869759248101
29,2019,2015,1,40.6693659888182,1,"West",3.96415760125234
30,2019,2015,1,66.7703752529237,1,"West",3.83056272042612
31,2019,2015,1,33.9367418803954,1,"Midwest",8.10498238412055
32,2019,2013,1,51.6193373934033,0,"Northeast",9.73352704189606
33,2019,2017,1,26.5036781523901,0,"Midwest",14.3953477500447
34,2019,2015,1,64.1458888696367,0,"Northeast",10.0406762996411
35,2019,2017,1,35.1385509110298,1,"Northeast",9.47221996932074
36,2019,0,0,36.5288663895734,1,"West",15.1204062187022
37,2019,0,0,46.6273782114542,0,"West",17.1590506281414
38,2019,0,0,45.0860991640847,1,"West",14.5508098015375
39,2019,2013,1,62.991002186834,0,"South",7.66590863195568
40,2019,2015,1,23.6594147276807,1,"South",1.54609283028294
1,2010,0,0,47.348076628514,1,"West",5.4715570923956
2,2010,0,0,29.2370256499429,0,"Northeast",10.3509395618112
3,2010,2013,0,18,0,"Northeast",16.7458737950143
4,2010,2017,0,54.1822610851178,1,"Northeast",7.58181743246441
5,2010,2017,0,54.8475801909093,0,"South",12.0734659160135
6,2010,0,0,51.4350255770808,0,"West",16.2496703303757
7,2010,2015,0,44.2577964560558,1,"West",17.385647071522
8,2010,2013,0,45.7960584587105,1,"South",21.1577511052274
9,2010,2015,0,45.7583188134082,0,"South",10.2581767477169
10,2010,2017,0,47.7638338440502,0,"South",8.07291699949276
11,2010,2013,0,23.9960178825243,0,"Midwest",9.79759616728994
12,2010,2015,0,52.1460845978638,1,"South",9.96038391550319
13,2010,2017,0,45.043312903969,0,"Midwest",14.0864019406111
14,2010,0,0,18,0,"South",13.9008700855533
15,2010,0,0,35.2219787601605,0,"West",14.405817599412
16,2010,2017,0,36.6100620639996,0,"South",12.1763070742598
17,2010,2013,0,18.7915829631919,0,"Northeast",11.0622576478327
18,2010,0,0,50.1505790067822,0,"West",12.8538572283586
19,2010,2013,0,34.1819515819913,0,"South",7.95846840153002
20,2010,2017,0,73.3732826594104,0,"Northeast",14.0685691030278
21,2010,2017,0,54.2891882911328,0,"South",10.5833752199186
22,2010,2017,0,31.2953455846041,1,"Midwest",10.315340471133
23,2010,2013,0,29.5498340944532,0,"Midwest",10.0675844443011
24,2010,0,0,18,1,"Midwest",16.0595024299149
25,2010,2013,0,27.5054022447698,0,"Northeast",13.0159473144468
26,2010,2013,0,21.231616181575,0,"South",12.1509497914843
27,2010,2015,0,45.8753768093667,0,"Midwest",13.4526295354532
28,2010,2015,0,38.5654429755751,1,"West",11.4567141159013
29,2010,2015,0,29.555171295908,0,"West",13.9359923251738
30,2010,2015,0,18,0,"West",16.7263253009684
31,2010,2015,0,44.483804349914,1,"Midwest",10.4538073103052
32,2010,2013,0,33.612820434944,0,"Northeast",9.88749743745111
33,2010,2017,0,34.5602747485063,1,"Midwest",7.28969649812933
34,2010,2015,0,50.2707987925084,1,"Northeast",9.21619030150176
35,2010,2017,0,27.4537844412523,0,"Northeast",10.5577834439345
36,2010,0,0,18.5064855253641,1,"West",11.1073637104077
37,2010,0,0,37.4160712857361,0,"West",15.9749835391634
38,2010,0,0,43.9925189391363,1,"West",11.9370879292368
39,2010,2013,0,40.0580892166176,1,"South",7.08030253481998
40,2010,2015,0,31.4071038173923,1,"South",7.35678886999736
1,2011,0,0,55.9154660491416,1,"West",10.8384869649203
2,2011,0,0,23.6409370791901,0,"Northeast",12.898462799766
3,2011,2013,0,36.662701557216,1,"Northeast",14.9451929114033
4,2011,2017,0,51.355886473146,1,"Northeast",15.2097359365885
5,2011,2017,0,35.9439734956178,1,"South",13.7785361089104
6,2011,0,0,57.9250356541229,0,"West",5.76691003951015
7,2011,2015,0,52.9420421341318,1,"West",3.80536071067971
8,2011,2013,0,50.7525509369811,0,"South",15.1784256480208
9,2011,2015,0,31.0458078829751,0,"South",13.6506310981265
10,2011,2017,0,61.9440592679289,1,"South",13.8996480963988
11,2011,2013,0,24.9183581099424,0,"Midwest",6.61378314734664
12,2011,2015,0,50.0651688200414,1,"South",3.89195178326404
13,2011,2017,0,31.1530340331234,0,"Midwest",12.9682086545286
14,2011,0,0,44.4866337390993,0,"South",7.97900734036003
15,2011,0,0,23.0871636715081,1,"West",13.3841092248771
16,2011,2017,0,32.1375157124426,1,"South",7.52747557878836
17,2011,2013,0,37.2846598234368,1,"Northeast",12.6495223246396
18,2011,0,0,30.2578649371249,1,"West",12.5042792734943
19,2011,2013,0,46.9161746095328,1,"South",12.8455715475736
20,2011,2017,0,35.8596221156138,1,"Northeast",11.6000943245655
21,2011,2017,0,68.2020341257648,1,"South",12.3995332685035
22,2011,2017,0,30.4183977573832,0,"Midwest",14.6286791301977
23,2011,2013,0,19.6815691287592,0,"Midwest",13.9192082622003
24,2011,0,0,41.8583681373124,1,"Midwest",7.51308528944508
25,2011,2013,0,55.9816504964165,0,"Northeast",11.4975247512599
26,2011,2013,0,25.4349684728396,1,"South",15.0728330898944
27,2011,2015,0,51.6586570072352,0,"Midwest",11.7734376074977
28,2011,2015,0,25.6295433487352,1,"West",9.47286758986227
29,2011,2015,0,37.0451609334626,0,"West",12.1751822897634
30,2011,2015,0,24.1524213956219,1,"West",14.9937693071911
31,2011,2015,0,36.647470451599,0,"Midwest",13.6022851195189
32,2011,2013,0,18,1,"Northeast",11.6182298305535
33,2011,2017,0,41.5588807475399,0,"Midwest",11.9406159918551
34,2011,2015,0,19.2656855303401,0,"Northeast",13.2831127731743
